https://iprice.my/too-cool-for-school/makeup/face/,12/12/18,https://ipricethailand.com/too-cool-for-school/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%AD%E0%B8%B2%E0%B8%87/%E0%B9%83%E0%B8%9A%E0%B8%AB%E0%B8%99%E0%B8%B2/,true
https://iprice.my/adidas/ultraboost/laceless/shoes/sports/running/,12/11/18,https://iprice.co.id/adidas/ultraboost/laceless/sepatu/olahraga/lari/,"true"
https://iprice.my/mastela/baby-gear/activity/bouncers/,12/11/18,https://iprice.co.id/mastela/perlengkapan-bayi/aktivitas/bouncer/,"true"
https://iprice.my/nike/mercurial/vapor/shoes/sports/football-futsal/,12/11/18,https://iprice.co.id/nike/mercurial/vapor/sepatu/olahraga/sepakbola-futsal/,"true"
https://iprice.my/serta/home-office/chairs/,12/11/18,https://iprice.co.id/serta/ruang-kerja/kursi/,"true"
https://iprice.my/adidas/ultraboost/laceless/shoes/sports/running/,12/11/18,https://iprice.ph/adidas/ultraboost/laceless/shoes/sports/running/,"true"
https://iprice.my/serta/home-office/chairs/,12/11/18,https://iprice.ph/serta/home-office/chairs/,"true"
https://iprice.my/xixili%C2%A0/,12/11/18,https://iprice.ph/xixili%C2%A0/,"true"
https://iprice.my/kose/makeup/face/,12/11/18,https://ipricethailand.com/kose/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%AD%E0%B8%B2%E0%B8%87/%E0%B9%83%E0%B8%9A%E0%B8%AB%E0%B8%99%E0%B8%B2/,"true"
https://iprice.my/physicians-formula/makeup/face/,12/11/18,https://ipricethailand.com/physicians-formula/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%AD%E0%B8%B2%E0%B8%87/%E0%B9%83%E0%B8%9A%E0%B8%AB%E0%B8%99%E0%B8%B2/,"true"
https://iprice.my/adidas/ultraboost/laceless/shoes/sports/running/,12/11/18,https://iprice.sg/adidas/ultraboost/laceless/shoes/sports/running/,"true"
https://iprice.my/videng-polo/bags/schools/,12/11/18,https://iprice.sg/videng-polo/bags/schools/,"true"
https://iprice.my/adidas/ultraboost/laceless/shoes/sports/running/,12/11/18,https://iprice.vn/adidas/ultraboost/laceless/giay-dep/the-thao/chay-bo/,"true"
https://iprice.my/kose/makeup/face/,12/11/18,https://iprice.vn/kose/trang-diem/mat/,"true"
https://iprice.my/physicians-formula/makeup/face/,12/11/18,https://iprice.vn/physicians-formula/trang-diem/mat/,"true"
https://iprice.my/xixili%C2%A0/,12/11/18,https://iprice.hk/xixili%C2%A0/,"true"
https://iprice.my/bianca-chandon/,12/10/18,https://iprice.co.id/bianca-chandon/,"false"
https://iprice.my/bosch/makeup/accessories/brushes/,12/10/18,https://iprice.co.id/bosch/makeup/aksesoris/kuas/,"false"
https://iprice.my/chanel/shoes/flats/,12/10/18,https://iprice.co.id/chanel/sepatu/teplek/,"false"
https://iprice.my/nike/mercurial/vapor/,12/10/18,https://iprice.co.id/nike/mercurial/vapor/,"true"
https://iprice.my/chanel/shoes/flats/,12/10/18,https://iprice.ph/chanel/shoes/flats/,"false"
https://iprice.my/jaguar/clothing/belts/,12/10/18,https://iprice.ph/jaguar/clothing/belts/,"false"
https://iprice.my/nike/mercurial/vapor/,12/10/18,https://iprice.ph/nike/mercurial/vapor/,"true"
https://iprice.my/no/clothing/belts/,12/10/18,https://iprice.ph/no/clothing/belts/,"false"
https://iprice.my/seobean/clothing/swimwear/shorts/,12/10/18,https://iprice.ph/seobean/clothing/swimwear/shorts/,"false"
https://iprice.my/murad/skin-care/eyes/,12/10/18,https://ipricethailand.com/murad/%E0%B8%9C%E0%B8%A5%E0%B8%95%E0%B8%A0%E0%B8%93%E0%B8%91%E0%B8%94%E0%B9%81%E0%B8%A5%E0%B8%9C%E0%B8%A7/%E0%B8%94%E0%B8%A7%E0%B8%87%E0%B8%95%E0%B8%B2/,"true"
https://iprice.my/no/clothing/belts/,12/10/18,https://ipricethailand.com/no/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B9%80%E0%B8%82%E0%B8%A1%E0%B8%82%E0%B8%94/,"false"
https://iprice.my/peripera/makeup/face/,12/10/18,https://ipricethailand.com/peripera/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B8%AD%E0%B8%B2%E0%B8%87/%E0%B9%83%E0%B8%9A%E0%B8%AB%E0%B8%99%E0%B8%B2/,"true"
https://iprice.my/roger-gallet/perfume/women/,12/10/18,https://ipricethailand.com/roger-gallet/%E0%B8%99%E0%B8%B3%E0%B8%AB%E0%B8%AD%E0%B8%A1/%E0%B8%9C%E0%B8%AB%E0%B8%8D%E0%B8%87/,"true"
https://iprice.my/aldo/clothing/belts/,12/10/18,https://iprice.sg/aldo/clothing/belts/,"false"
https://iprice.my/amart/clothing/semi-formal-attire/,12/10/18,https://iprice.sg/amart/clothing/semi-formal-attire/,"false"
https://iprice.my/le-cortina-by-andrea-ventura/shoes/boots/,12/10/18,https://iprice.sg/le-cortina-by-andrea-ventura/shoes/boots/,"false"
https://iprice.my/lerre/shoes/boots/,12/10/18,https://iprice.sg/lerre/shoes/boots/,"false"
https://iprice.my/roger-gallet/perfume/women/,12/10/18,https://iprice.sg/roger-gallet/perfume/women/,"true"
https://iprice.my/murad/skin-care/eyes/,12/10/18,https://iprice.vn/murad/cham-soc-da/mat/,"true"
https://iprice.my/nike/toys/,12/10/18,https://iprice.vn/nike/do-choi/,"false"
https://iprice.my/people/shoes/,12/10/18,https://iprice.vn/people/giay-dep/,"false"
https://iprice.my/peripera/makeup/face/,12/10/18,https://iprice.vn/peripera/trang-diem/mat/,"true"
https://iprice.my/le-cortina-by-andrea-ventura/shoes/boots/,12/10/18,https://iprice.hk/le-cortina-by-andrea-ventura/shoes/boots/,"false"
https://iprice.my/100/toys/party-supplies/,12/9/18,https://iprice.co.id/100/mainan/perlengkapan-pesta/,"false"
https://iprice.my/avon/kids-clothing/,12/9/18,https://iprice.co.id/avon/pakaian-anak/,"false"
https://iprice.my/bohemia/clothing/scarves/,12/9/18,https://iprice.co.id/bohemia/pakaian/syal/,"false"
https://iprice.my/cross/clothing/men/,12/9/18,https://iprice.co.id/cross/pakaian/pria/,"false"
https://iprice.my/esp/clothing/,12/9/18,https://iprice.co.id/esp/pakaian/,"false"
https://iprice.my/flamingo/phones-tablets/accessories/,12/9/18,https://iprice.co.id/flamingo/ponsel-tablet/aksesoris/,"false"
https://iprice.my/handmade/bags/women/,12/9/18,https://iprice.co.id/handmade/tas/wanita/,"false"
https://iprice.my/jaguar/eyecare/,12/9/18,https://iprice.co.id/jaguar/perawatan-mata/,"true"
https://iprice.my/kala/clothing/,12/9/18,https://iprice.co.id/kala/pakaian/,"false"
https://iprice.my/one-piece/kids-clothing/,12/9/18,https://iprice.co.id/one-piece/pakaian-anak/,"false"
https://iprice.my/smart/phones-tablets/accessories/cable-chargers/,12/9/18,https://iprice.co.id/smart/ponsel-tablet/aksesoris/kabel-charger/,"false"
https://iprice.my/summer/bags/women/backpacks/,12/9/18,https://iprice.co.id/summer/tas/wanita/ransel/,"false"
https://iprice.my/supreme/clothing/men/,12/9/18,https://iprice.co.id/supreme/pakaian/pria/,"false"
https://iprice.my/supreme/clothing/women/,12/9/18,https://iprice.co.id/supreme/pakaian/wanita/,"false"
https://iprice.my/velvet/bags/wallets/,12/9/18,https://iprice.co.id/velvet/tas/dompet/,"false"
https://iprice.my/za/clothing/hijabs/,12/9/18,https://iprice.co.id/za/pakaian/jilbab/,"false"
https://iprice.my/360dsc/bathroom/shower/curtains/,12/9/18,https://iprice.ph/360dsc/bathroom/shower/curtains/,"false"
