https://iprice.vn/adidas/original/bounce/,12/11/2018,https://iprice.co.id/adidas/original/bounce/,true
https://iprice.vn/adidas/yeezy/giay-dep/the-thao/chay-bo/,12/11/2018,https://iprice.co.id/adidas/yeezy/sepatu/olahraga/lari/,"true"
https://iprice.vn/melody/giay-dep/,12/11/2018,https://iprice.co.id/melody/sepatu/,"true"
https://iprice.vn/puma/ignite-flash-evoknit/,12/10/2018,https://iprice.co.id/puma/ignite-flash-evoknit/,"true"
https://iprice.vn/anitech/,12/10/2018,https://ipricethailand.com/anitech/,"false"
https://iprice.vn/puma/ignite-flash-evoknit/,12/10/2018,https://iprice.ph/puma/ignite-flash-evoknit/,"true"
https://iprice.vn/puma/ignite-flash-evoknit/,12/10/2018,https://iprice.my/puma/ignite-flash-evoknit/,"true"
https://iprice.vn/asus/core/,12/9/2018,https://iprice.co.id/asus/core/,"false"
https://iprice.vn/lacoste/quan-ao/nu/quan-dai/,12/9/2018,https://iprice.co.id/lacoste/pakaian/wanita/celana/,"false"
https://iprice.vn/quan-ao/nam/do-lot/do-lot-nu/,12/9/2018,https://iprice.co.id/pakaian/pria/dalam/lingerie/,"false"
https://iprice.vn/sunsky/quan-ao/ao-mua/,12/9/2018,https://iprice.co.id/sunsky/pakaian/jas-hujan/,"false"
https://iprice.vn/asus/core/,12/9/2018,https://ipricethailand.com/asus/core/,"false"
https://iprice.vn/sun/bep-an/dung-cu-nau-an/,12/9/2018,https://ipricethailand.com/sun/%E0%B8%AB%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%A3%E0%B8%A7%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AB%E0%B8%AD%E0%B8%87%E0%B8%A3%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%A3%E0%B8%A7/,"false"
https://iprice.vn/asus/core/,12/9/2018,https://iprice.ph/asus/core/,"false"
https://iprice.vn/kai/van-phong-pham/,12/9/2018,https://iprice.ph/kai/stationery/,"false"
https://iprice.vn/lacoste/quan-ao/nu/quan-dai/,12/9/2018,https://iprice.ph/lacoste/clothing/women/pants/,"false"
https://iprice.vn/warm/quan-ao/the-thao/ao/,12/9/2018,https://iprice.ph/warm/clothing/sportswear/jersey/,"true"
https://iprice.vn/asus/core/,12/9/2018,https://iprice.my/asus/core/,"false"
https://iprice.vn/lacoste/quan-ao/nu/quan-dai/,12/9/2018,https://iprice.my/lacoste/clothing/women/pants/,"false"
