section,name,type,title,go-to-url,go-to-title,,,,,,,,,
,,,,,,,,,,/compare/apple-iphone-xr/,,,,
,,,,,,,,,,/compare/oppo-f7/,,,,
,,,,,,,,,,/compare/vivo-y53/,,,,
,,,,,,,,,,/compare/xiaomi-pocophone-f1/,,,,
,,,,,,,,,,/compare/huawei-nova-2-lite/,,,,
,,,,,,,,,,/compare/oppo-r9s/,,,,
,,,,,,,,,,/compare/vivo-v11-pro/,,,,
,,,,,,,,,,/compare/huawei-honor-9/,,,,
,,,,,,,,,,/compare/samsung-galaxy-a9-pro/,,,,
,,,,,,,,,,/compare/samsung-galaxy-j6/,,,,
,,,,,,,,,,/compare/apple-iphone-6/,,,,
,,,,,,,,,,/compare/samsung-galaxy-note-9/,,,,
,,,,,,,,,,/compare/vivo-y71/,,,,
PDP-EL-SeeMore,section1_link,link,,,,items,,,,,,,,
,,,,,,name,image-url,url,,,,,,
,,,,,,,,/compare/oppo-a37/,,,,,,
,,,,,,,,/compare/asus-rog-phone/,,,,,,
,,,,,,,,/compare/huawei-mate-20-pro/,,,,,,
,,,,,,,,/compare/vivo-y81/,,,,,,
,,,,,,,,/compare/oppo-a3s/,,,,,,
,,,,,,,,/compare/oppo-f5/,,,,,,
,,,,,,,,/compare/vivo-v5/,,,,,,
,,,,,,,,/compare/vivo-v7/,,,,,,
,,,,,,,,/compare/samsung-galaxy-a7/,,,,,,
,,,,,,,,/compare/samsung-galaxy-j4-2018/,,,,,,
,,,,,,,,/compare/huawei-mate-20-lite/,,,,,,
,,,,,,,,/compare/apple-iphone-7/,,,,,,
,,,,,,,,/compare/oneplus-6/,,,,,,
,,,,,,,,/compare/vivo-y81-black/,,,,,,
,,,,,,,,/compare/oppo-a77/,,,,,,
,,,,,,,,/compare/oppo-realme-2/,,,,,,
,,,,,,,,/compare/samsung-galaxy-j2-prime/,,,,,,
,,,,,,,,/compare/huawei-nova-3e/,,,,,,
,,,,,,,,/compare/xiaomi-redmi-note-5-ai/,,,,,,
,,,,,,,,/compare/xiaomi-black-shark/,,,,,,
PLP-FA-BrandCategory-Men-Carousel,section4,fashion-panel,Top Fashion for Men,,,image-url,url,label,type,,,,,
,,,,,,https://iprice-production-assets.s3-ap-southeast-1.amazonaws.com/trends-article/5-luxury-travel-bags-that-will-fulfill-your-wanderlust.jpg,1234,1234,category-carousel,items,,,,
,,,,,,,,,,brand-name,name,url,image-url,main-url
,,,,,,,,,TRUE,Louis Vuitton,Bags,https://iprice.my/louis-vuitton/bags/men/,https://d1ry3pze7o2kc.cloudfront.net/1645ecf26b83f6a35e4aa1c84dffd21935010663_0.jpg,/louis-vuitton/bags/
,,,,,,,,,TRUE,Coach,Bags,https://iprice.my/coach/bags/men/,https://d1ry3pze7o2kc.cloudfront.net/dd645c09428b3b849b2582c535106715c8ef9e1c_0.jpg,/coach/bags/
,,,,,,,,,TRUE,Swarovski,Jewellery,https://iprice.my/swarovski/jewellery/men/,https://d1ry3pze7o2kc.cloudfront.net/1dddd589ea838198b99e7cc8cd9d55b8dcd9ad07_0.jpg,/swarovski/jewellery/
,,,,,,,,,TRUE,BONIA,Bags,https://iprice.my/bonia/bags/men/,https://d1ry3pze7o2kc.cloudfront.net/4d25bcd9f94f3e48fb3e374e4ff33d8423c66080_0.jpg,/bonia/bags/
,,,,,,,,,FALSE,Vincci,Shoes,,,/vincci/shoes/
,,,,,,,,,FALSE,Poh Kong,Jewellery,,,/poh-kong/jewellery/
,,,,,,,,,FALSE,HLA,Clothing,,,/hla/clothing/
,,,,,,,,,TRUE,Alexandre Christie,Watches,https://iprice.my/alexandre-christie/watches/men/,https://d1ry3pze7o2kc.cloudfront.net/3037702e15707342b01732b476e2605b3200beb3_0.jpg,/alexandre-christie/watches/
,,,,,,,,,TRUE,FILA,Shoes,https://iprice.my/fila/shoes/men/,https://d1ry3pze7o2kc.cloudfront.net/7a1495886352604033e8774cf0ec7974799fd93c_0.jpg,/fila/shoes/
,,,,,,,,,FALSE,Charles & Keith,Bags,,,/charles-keith/bags/
,,,,,,,,,FALSE,Pandora,Jewellery,,,/pandora/jewellery/
,,,,,,,,,FALSE,Longchamp,Bags,,,/longchamp/bags/
,,,,,,,,,FALSE,Vincci,Bags,,,/vincci/bags/
,,,,,,,,,TRUE,BONIA,Watches,https://iprice.my/bonia/watches/men/,https://d1ry3pze7o2kc.cloudfront.net/aa843ae115e8f71d90358430745c55ca1c2222d8_0.jpg,/bonia/watches/
,,,,,,,,,TRUE,Furla,Bags,https://iprice.my/furla/bags/men/,https://d1ry3pze7o2kc.cloudfront.net/0c53933e6d473194c18e532594ae5b9036d9566d_0.jpg,/furla/bags/
,,,,,,,,,TRUE,Burberry,Bags,https://iprice.my/burberry/bags/men/,https://d1ry3pze7o2kc.cloudfront.net/c51eac6136026348f35d64ab62ae32d0d4bd8871_0.jpg,/burberry/bags/
,,,,,,,,,FALSE,Tiffany & Co.,Jewellery,,,/tiffany-co/jewellery/
,,,,,,,,,TRUE,Mcm,Bags,https://iprice.my/mcm/bags/men/,https://d1ry3pze7o2kc.cloudfront.net/adc8016ccb46ef09054dfcf7532f47eae0a4adbd_0.jpg,/mcm/bags/
,,,,,,,,,TRUE,Cerruti 1881,Watches,https://iprice.my/cerruti-1881/watches/men/,https://d1ry3pze7o2kc.cloudfront.net/a6ed8c02004d13b1c93b0bd0836a80ea11ef84f3_0.jpg,/cerruti-1881/watches/
,,,,,,,,,TRUE,Tomei,Jewellery,https://iprice.my/tomei/jewellery/men/,https://d1ry3pze7o2kc.cloudfront.net/1c0f87dbdaae4dd42aa6672b309ec5fab9215134_0.jpg,/tomei/jewellery/
,,,,,,,,,TRUE,Alba,Watches,https://iprice.my/alba/watches/men/,https://d1ry3pze7o2kc.cloudfront.net/8b2fdff377f09db679816cda9b2b374cbf25fa95_0.jpg,/alba/watches/
,,,,,,,,,TRUE,Nike,Shoes,https://iprice.my/nike/shoes/men/,https://d1ry3pze7o2kc.cloudfront.net/122f0fbeb772484dd639891d53d183df4cb822dd_0.jpg,/nike/shoes/
PLP-FA-BrandCategory-Women-Carousel,section5,fashion-panel,Top Fashion for Women,,,image-url,url,label,type,,,,,
,,,,,,https://iprice-production-assets.s3.ap-southeast-1.amazonaws.com/trends-article/heres-your-bruno-mars-live-in-kuala-lumpur-starter-pack.jpg,1234,1234,category-carousel,items,,,,
,,,,,,,,,,brand-name,name,url,image-url,main-url
,,,,,,,,,TRUE,Louis Vuitton,Bags,https://iprice.my/louis-vuitton/bags/women/,https://d1ry3pze7o2kc.cloudfront.net/2e7847e3a40e66a50aad132fb73950d5761faeb6_0.jpg,/louis-vuitton/bags/
,,,,,,,,,TRUE,Coach,Bags,https://iprice.my/coach/bags/women/,https://d1ry3pze7o2kc.cloudfront.net/03f0dbef150e9dabe20d671f9c7c54ac5f02d1ce_0.jpg,/coach/bags/
,,,,,,,,,TRUE,Swarovski,Jewellery,https://iprice.my/swarovski/jewellery/women/,https://d1ry3pze7o2kc.cloudfront.net/755ca779d3fdcd8fd415a6898931470b57c538f4_0.jpg,/swarovski/jewellery/
,,,,,,,,,TRUE,BONIA,Bags,https://iprice.my/bonia/bags/women/,https://d1ry3pze7o2kc.cloudfront.net/1f88355c3ffb1c0a2dc2296082401021aa809e56_0.jpg,/bonia/bags/
,,,,,,,,,TRUE,Vincci,Shoes,https://iprice.my/vincci/shoes/women/,https://d1ry3pze7o2kc.cloudfront.net/6323e5d18a28a72bf96ed109257c92442b154f1d_0.jpg,/vincci/shoes/
,,,,,,,,,FALSE,Poh Kong,Jewellery,,,/poh-kong/jewellery/
,,,,,,,,,FALSE,HLA,Clothing,,,/hla/clothing/
,,,,,,,,,TRUE,Alexandre Christie,Watches,https://iprice.my/alexandre-christie/watches/women/,https://d1ry3pze7o2kc.cloudfront.net/0ffd0fa1d4643ed5005f4f9009c0d86665f703bd_0.jpg,/alexandre-christie/watches/
,,,,,,,,,TRUE,FILA,Shoes,https://iprice.my/fila/shoes/women/,https://d1ry3pze7o2kc.cloudfront.net/1f1c2f0abc7f68176614aa9e17e27c02ec980d0c_0.jpg,/fila/shoes/
